1000
10.000000
50000.000000 50000.000000
0.100000
1.000000
10.872200 23253.754403 4534.873649 -37.347502 -2.598795
6.629600 31280.924092 17318.375373 -31.956404 36.044506
10.954200 46675.558043 12750.987031 -27.516603 -6.253697
10.476500 34968.300414 12724.827933 -29.033404 -15.315095
2.722000 22443.186013 3694.089758 -18.322302 -11.795795
4.731000 13376.881055 49622.193316 -27.123751 30.289710
4.496700 42440.292115 38457.581884 7.707191 -29.016898
9.194900 3287.720489 865.820676 -42.831700 14.163201
8.660200 37508.686369 39883.117911 -47.070213 11.428602
7.392300 37654.950682 47123.123521 -3.967705 -38.939801
8.170700 14330.303048 9823.576365 -7.781001 18.930708
9.772700 39731.124290 45231.695036 12.784288 25.200701
9.925600 32832.626029 1172.540925 2.246099 14.234502
10.112700 11027.607748 21571.806086 -47.449703 -10.128482
7.686300 34300.854212 37781.803136 16.977386 47.862506
7.592500 18253.875254 36643.713110 -9.931634 38.976736
1.699800 17603.608831 49035.517958 8.191876 -7.949064
6.963800 3271.162080 44461.503138 29.360838 -30.698330
8.334600 22762.317581 9573.713120 -10.289803 3.714706
6.187700 39021.019266 35438.106634 -9.219310 -44.926397
9.958000 21742.526888 3026.239596 -17.883901 34.329204
9.958700 22419.990108 1991.981847 -40.291002 -31.936595
5.523000 22.254137 19043.477859 1.041797 23.469793
4.970800 12862.174406 46895.636124 9.630287 -20.497506
7.002400 6108.269949 8708.185464 21.315401 0.356908
10.662200 49924.611348 16796.745423 1.348097 48.726902
9.681200 44000.004013 37927.112954 -28.654008 -42.825999
8.343500 48363.953292 40622.092108 -22.598503 -34.581700
4.709600 27733.766162 8847.957751 -38.334003 4.776005
9.348900 6242.862241 4290.031742 15.001901 -45.590893
6.103800 49325.460057 48758.778800 34.371799 -49.099000
10.147000 4776.956032 49304.790160 39.036707 -28.259614
2.358500 986.152338 20244.847042 17.904400 -15.931197
5.223400 49600.209823 11263.806224 -12.052199 37.136699
10.207200 30367.418782 13010.653588 -32.495704 -37.140994
9.845100 10049.146863 43619.581686 -31.889879 36.759466
8.656800 5099.777704 21432.753544 -24.943798 1.509418
2.007000 22695.302759 44077.244405 -8.960453 -13.402097
4.821400 26584.008340 40271.434179 -8.912031 -40.005095
2.352400 44873.259381 39333.398985 13.983492 4.017801
9.474400 23251.826340 44658.356618 48.693118 8.480915
1.561800 25233.568478 23711.923738 45.752391 -12.883286
4.847900 23514.397123 6405.037776 33.832598 21.988306
3.722800 27200.529680 7436.745210 6.748597 -2.607195
8.227400 1958.956368 28884.640695 14.793015 -18.319969
6.154900 38129.546255 10434.090268 -48.851203 20.218603
6.020000 22558.414450 34833.428175 36.312177 38.495625
2.652200 11265.106536 41043.390195 15.298689 -49.633933
7.855600 36576.263550 8769.565427 47.579697 -2.280196
6.892600 11883.702151 19546.388112 -26.308403 -44.131382
6.130100 48989.600297 42100.224074 -41.114096 -38.644401
7.395400 32479.171220 23517.455442 42.875618 -9.074692
6.855700 14237.120098 41034.168134 -7.552264 2.725926
1.793400 18451.802866 1530.100133 -35.544100 43.550699
10.620500 35570.802031 22647.617137 -41.303206 28.799905
1.448700 5295.839156 49369.571979 18.724797 -28.096294
6.479400 47081.592436 24277.147668 42.862995 2.469903
9.550700 23943.020452 15941.649203 -47.977105 -26.115392
3.069000 9408.985369 27712.085262 22.768401 -10.402465
1.061800 3472.099046 48723.926742 16.719515 -40.806296
5.367900 20808.107003 47356.616108 -48.558348 -21.195411
3.030700 22489.475470 32387.785381 41.549181 26.531624
1.589800 24237.137093 45664.761689 19.907846 -17.435904
10.106300 19756.240728 7371.334545 31.942498 -15.226893
10.281400 3429.268212 28860.036910 40.310607 34.906621
9.460100 9729.261879 24495.628182 -43.286303 21.667921
5.066800 4525.415139 33778.278485 0.778643 -48.349814
4.223500 42649.726666 8523.175139 -45.283103 -0.259197
7.145400 33263.515493 44667.834092 38.136778 -21.032600
7.005300 33857.850578 16916.357679 5.739595 12.840005
10.391200 24630.996628 40144.398585 34.801859 16.639220
3.759000 8145.753709 42126.057601 39.745451 30.348067
9.598500 6727.234113 34256.687788 -19.303191 4.720581
5.575400 5862.609456 19758.306705 -17.482499 46.529513
7.002200 15606.761171 7282.474714 39.924199 24.782707
8.919400 39838.612621 31436.909930 27.668891 -16.682396
7.414600 37904.552704 12396.512692 -44.471504 -47.522496
8.011800 37840.963782 48759.019783 -12.579012 30.100599
7.146400 27603.401365 6760.495297 21.512497 -42.910794
7.882300 46411.448341 27696.600724 -13.732305 14.007303
8.871100 19597.602569 46421.724774 -6.355082 -32.046621
10.515500 26137.937749 46199.657624 -14.880032 37.998702
10.085100 19776.094427 47662.089437 -5.760084 36.271500
9.930900 5685.382522 16062.800090 -38.387200 -1.750088
7.148100 14182.663970 7476.760858 18.770099 -12.246593
2.377200 45509.997680 34895.913061 -10.724806 39.372002
9.674500 3293.469515 39854.277883 -20.458373 7.575547
5.302600 2842.070424 6683.748808 33.451101 -34.560295
8.883300 3891.599554 24118.920044 -29.285803 -0.092778
10.440100 26394.352956 31371.266131 32.847785 19.213515
8.531800 8747.304838 30683.678534 40.641104 24.255741
8.271500 19851.567132 29805.878085 40.280885 -0.826572
7.584800 27946.840495 13203.343079 22.612996 -33.705893
6.608800 27849.167915 15921.857761 27.010796 25.020607
5.084700 17437.758917 16214.661240 46.279198 7.910011
2.394300 15297.898159 38632.279225 -26.376153 42.270856
5.211700 45929.316707 39360.162176 -45.855405 -15.115699
5.088600 22121.084848 29565.671201 4.476580 -42.599578
5.234400 49047.632229 41483.176877 -17.911200 -38.147800
7.266900 26399.324642 35202.378306 -49.255521 -47.368492
3.153900 25536.350466 47215.917357 -47.611929 -8.481905
1.309800 12631.593667 48162.032009 45.887629 -10.106021
2.041200 21261.080306 1898.812925 -21.431701 18.458805
1.611800 46230.977106 25529.849174 43.685994 -11.998097
8.115100 588.414949 30668.766993 -26.278382 -7.439164
6.334200 9775.689686 6543.987609 -45.981100 10.143107
7.767900 34601.777884 38291.751245 32.219485 32.143006
6.537400 8251.635896 29520.141074 -16.093700 36.874134
5.157900 40995.406348 3798.363578 -27.093502 33.781603
7.440000 5496.560236 7507.733511 -18.678099 -46.763692
6.381700 44154.686944 13920.907960 11.779397 31.634803
8.522800 49087.910460 48654.026882 9.123094 40.727700
1.253400 5053.069695 24609.602495 4.307494 10.581222
3.290700 7361.037104 2431.425475 33.218300 48.269100
8.149000 23091.312429 31873.473938 4.134983 27.203118
4.745400 39503.256568 20197.408245 16.532195 27.641904
6.793600 30576.126699 5590.922786 -1.838502 33.365704
9.958200 6533.001527 10138.185347 -2.508800 39.833907
8.548000 19724.527996 27483.527281 45.746485 -45.939570
1.156000 18600.032989 11689.085578 -21.662602 7.321508
6.016200 33270.306686 25274.572067 7.746392 -9.060893
8.194800 40162.177967 29474.007696 -15.715707 30.637104
3.718000 13714.039991 43411.745051 -46.203649 37.450367
8.277600 6660.034249 33076.650393 2.423413 -4.591333
8.891300 43083.045406 16978.825663 -17.487704 -0.453497
9.609900 12897.351691 14214.217837 38.369999 -12.731689
1.888200 25496.029120 2055.202011 -19.553102 13.391204
2.957600 49364.049621 18342.470693 -18.174399 32.980199
10.757800 19863.311990 24315.598531 -32.946509 0.419615
9.161900 26639.628980 425.114453 29.054701 35.697697
7.981400 18853.476167 10760.645303 -30.019703 -31.294692
2.456800 8787.498023 18468.413350 -48.949601 -45.273883
8.111200 17564.620757 36005.434649 -36.975646 -21.176463
6.265000 1557.993009 26365.158618 32.007000 -44.593098
10.199800 120.469157 974.247009 45.062399 25.625895
3.185100 44084.114494 39880.971570 -6.887608 -1.152199
6.715500 23786.120001 27209.432857 39.363491 43.212815
2.630000 20615.021310 7662.198378 -14.582702 7.857906
4.887300 46871.271835 15473.178552 25.926397 23.574503
3.340300 40353.061085 7632.966773 41.124798 44.427203
8.571700 17962.548303 16251.605801 -48.760604 -11.520390
2.173900 38320.673810 21663.001317 -24.402606 -27.962096
4.974900 31323.934968 24773.772825 -4.610909 -17.949292
5.371800 42731.159023 13407.008175 7.811796 -9.695797
10.877400 7026.706458 45750.621700 -28.611593 24.330288
6.022300 37276.440517 30550.304120 -30.984008 23.227604
10.774400 44862.019907 42589.773021 -12.876508 -20.467100
4.520500 38990.853849 27931.635744 18.142391 -46.023195
3.197700 20258.689278 28945.567599 19.733080 -46.944271
10.759500 5510.685907 16489.480083 45.090302 32.755011
8.137100 45175.050905 44215.291294 -10.211208 -33.312000
8.508700 8296.390606 32747.133909 27.563307 14.337557
10.907000 2101.065706 39034.968287 -35.869031 38.881295
1.224900 2438.315494 18630.033013 25.365004 -26.826187
2.978600 3214.191175 20569.832710 23.704003 32.749014
10.471600 10935.064588 1040.437150 -16.909500 5.308605
10.101600 15500.423156 19330.950637 -36.187205 -33.572785
2.627200 5315.947963 28737.551856 -34.115293 -40.014454
5.517800 26358.675122 12433.782419 48.216896 -41.593792
6.713900 19887.630294 10917.081523 -30.476902 28.727907
5.776700 17083.488283 29085.363572 -3.184414 -2.343772
2.085700 39333.248346 22255.494636 18.995195 35.762904
6.672700 10439.005221 7444.856796 37.619800 -37.761792
8.785200 34042.600670 24041.298618 42.081693 29.732307
6.406000 31396.375352 34084.914930 11.027984 -22.025892
9.279000 1581.170379 41347.702598 -49.213391 -7.573656
1.670900 23893.133568 21384.342931 34.675295 38.926111
9.030800 1488.092227 25698.643632 -0.434991 -6.278378
7.200100 38160.496585 4727.860977 17.412098 -2.718197
6.298000 21667.495881 44662.669055 -21.018056 -21.415902
1.523200 41732.426322 32858.970918 -35.599407 -35.473598
10.103800 16179.724020 22253.932070 38.458795 -33.722479
5.789500 29631.252995 33309.224239 32.617784 15.231611
3.842800 15917.684187 34119.331859 -39.037540 -31.903155
1.669000 23066.022735 25339.133122 -1.552308 34.488513
8.944300 11274.787365 29909.111528 -14.149907 23.519136
1.434600 47908.723012 23663.491100 -27.821903 35.920702
8.798200 17048.981834 7116.404380 -39.665101 35.557606
5.472600 14320.837901 40634.704876 -16.030947 -7.795491
6.616400 37269.110648 35570.449521 -6.717211 -12.442396
10.821700 32807.485706 28817.156881 3.271689 -39.377293
8.986900 9776.388676 3179.152209 -48.552300 -32.224694
7.508600 18690.686967 36944.698832 -15.869446 -5.950364
9.617400 47672.127262 8340.802340 27.526797 -23.801797
2.830200 10951.667858 23465.817527 -41.723105 -39.452975
1.557500 31134.608150 26275.807097 -22.830208 46.068907
4.231600 38544.918488 7028.565265 -0.090102 43.646403
2.803400 38937.075153 8708.785990 46.147097 -13.638096
7.254700 34446.329869 45114.301845 -25.353714 11.927800
5.975500 9086.566130 49876.454990 7.795784 -7.724898
8.179300 29853.432139 16926.056208 -45.951205 -30.971994
1.568500 2025.156574 31381.415282 -42.807376 -44.371642
2.190800 45410.912766 36412.908081 -25.680307 -8.484798
6.269500 3336.304938 44550.863396 -17.373076 -25.987456
9.785200 26421.193373 9257.099625 37.884897 -14.716394
6.364400 46979.966503 730.199117 -6.592902 -11.636898
5.745000 1494.467302 9419.720128 -5.297198 -49.052691
1.033900 20275.439385 24234.957006 -32.675907 41.121813
7.963100 40589.726241 25122.862363 -38.523505 21.753903
7.100400 9423.074813 45741.419644 -14.461992 31.340451
3.560600 36014.572183 2519.726301 30.552898 -46.346996
5.108900 25024.243058 46937.440390 -26.376509 -44.368602
10.221200 27841.432589 45568.311089 35.991665 32.465105
8.540200 40459.586608 30172.549321 18.564692 5.895804
2.021300 19779.242021 43689.076909 -43.539962 -25.793098
1.742300 39031.837445 906.754064 7.301601 42.875598
7.305700 20738.021481 26663.975632 27.772790 15.042218
2.579100 11061.392300 23901.704200 4.977600 27.758300
9.818500 40299.453800 1004.185900 -5.378000 44.760500
5.314900 46358.595200 26767.423500 -2.842700 -14.268800
9.992500 39048.379200 11977.517900 22.169800 4.607800
10.797500 31373.379900 41480.373100 19.435000 8.898700
4.624800 40618.643000 37666.833300 -13.412700 -0.762200
7.814300 30714.089800 26634.137200 1.832200 -14.183000
7.111900 20703.749900 14528.775000 43.204400 -34.351300
1.925900 38862.845700 34886.120800 -48.032500 -4.707200
8.178100 4152.878900 46990.002700 -15.662200 0.408100
8.804500 11979.287300 42452.151000 -32.528100 23.682900
6.468600 6903.161900 37061.909200 -38.777700 24.924300
1.667000 24506.727700 20748.720200 -31.610900 2.207100
3.324500 31784.664500 7992.416100 18.105400 1.876100
8.173200 42417.598000 15275.715200 -9.115400 -42.137900
7.540900 47128.333600 10781.766600 -17.790200 8.383100
3.040300 39621.474500 21952.319100 -20.368000 -10.592100
5.212000 16466.567400 36973.555800 -38.693200 -10.048500
2.789600 10099.729600 24160.842300 -24.475900 -32.032700
10.950400 9352.280300 49169.507100 36.643100 1.272800
6.448500 8118.605800 36096.953800 13.317400 16.545700
3.573300 6429.390200 11506.707600 -25.350100 6.811900
9.521700 31952.446200 1177.192000 18.757100 28.626600
8.501900 46078.471000 37691.345700 14.447500 26.903900
8.118900 9119.570100 28902.391300 25.916400 -1.472900
1.227000 26000.338100 6168.841700 -10.884600 3.171300
10.034100 11582.106300 49205.055900 -12.038700 6.149000
8.394800 37064.097100 48954.752400 28.556900 28.884100
5.717900 2978.517000 22926.416300 -12.920100 -35.789600
6.055600 23366.505800 3685.307900 -17.663300 -45.834200
4.947500 6814.606800 1493.694300 29.413000 45.902300
4.813100 46700.329100 11964.437100 -40.033400 38.927700
2.629500 31427.511000 34107.096100 -7.074300 -6.496200
9.025200 24916.736500 32244.216400 19.430900 10.692600
10.050300 28801.418400 42170.653900 17.560800 -22.314500
8.848400 49663.526400 9868.976500 -4.805600 25.691100
3.409000 2708.326800 42816.059400 22.064300 25.771800
9.222600 24684.333100 23080.076700 32.493300 32.693900
1.126300 4952.711600 2613.605800 -31.856900 -48.169200
6.696500 15585.050400 27692.757700 23.174500 -13.691200
5.618500 38806.685100 10461.679000 -14.127800 27.757300
3.108600 35841.641200 40310.705800 40.300800 18.245200
6.162200 17069.299300 25542.005900 -18.549600 -39.350400
2.471600 42361.065400 37860.792600 -17.836000 -40.542600
9.199000 16796.384100 4696.353700 -32.763200 25.945800
4.898700 10995.929900 22821.428400 -35.048700 -25.294700
1.120800 13038.563100 38025.179300 37.486400 44.968900
2.770000 38569.302600 42362.509300 27.342300 -17.766500
8.493600 44917.858700 28389.138600 -14.218200 -33.610000
7.681900 28984.386400 18830.501000 -38.490800 49.682100
3.478300 14366.627900 2204.496400 -27.896100 -26.420700
9.984200 11653.374100 1030.502800 31.875200 23.782300
3.786100 40302.037200 7917.397000 -20.880800 -32.541200
5.417700 21020.692100 12273.849100 -49.019500 -27.730500
2.038800 30242.162200 38169.862500 10.318600 13.783600
9.749600 25399.808400 12672.216100 -29.159400 -3.869500
9.925500 4747.955900 44416.910700 -11.640800 28.476500
1.169100 28565.127600 10460.133600 14.424100 -41.548300
6.165500 30817.603400 46961.595800 23.351900 -7.523900
1.417600 35355.375600 34980.113100 -11.842700 31.204200
1.570400 16565.389500 324.602600 31.174500 22.824100
1.590200 30238.291000 25729.843300 5.981900 23.001900
5.735000 32059.972800 37144.952700 45.173000 9.573900
4.840300 8628.813900 18882.296000 -36.463600 27.973000
6.043700 18484.453500 25086.793100 -1.669500 22.068500
5.364300 17786.163000 4762.650900 -44.306700 41.412200
9.193500 19150.868700 16158.164700 -1.083700 22.288900
5.448200 22853.454000 11075.685100 27.985900 -42.030100
10.152600 15294.172100 7060.026900 -18.677400 -47.152700
5.911000 35541.892700 20345.049600 -44.458300 1.514200
8.484200 31359.284300 29465.853700 -27.905800 1.598900
4.420600 34478.176100 29746.153700 -16.340200 49.054500
6.281000 7540.085300 37459.740100 -20.526700 9.067400
1.260000 46067.782200 46866.781900 47.021500 19.475000
3.105900 31745.600800 13025.829400 -33.806300 -10.394100
6.196100 14234.326400 46426.818600 8.422100 11.692200
9.871000 33158.737500 16935.910500 38.418900 22.048000
3.421600 37509.838800 3456.820300 -20.540300 18.028600
1.367100 5422.368500 24399.900600 -38.487000 46.169000
1.185400 17183.153400 5094.083300 13.651400 34.040300
2.976500 43917.296200 2714.185000 12.176000 -12.686400
3.106400 3177.875200 13986.659200 -43.387900 -35.032500
10.244200 36792.618600 36823.340700 -32.859100 4.497300
6.652400 12680.663200 30346.625800 -1.795300 -2.283600
9.852300 24112.785600 30444.125000 36.389400 -13.502400
4.395900 35766.168400 4035.423600 -43.350000 23.456300
3.250300 30253.122000 19438.406600 20.422300 18.971400
6.690000 34881.653200 36567.258900 35.214100 41.398400
8.801900 45881.564400 40566.261000 -7.764700 -40.122100
10.218900 15409.722300 11454.142000 -11.405300 -30.921900
8.103800 35557.464400 29000.418600 -36.803400 -0.287400
2.444300 3439.873600 17788.639000 -17.927600 -28.645500
10.793400 43466.747300 43968.264800 -24.840600 -37.622300
9.175700 35739.000200 2230.015100 -33.422300 19.664400
3.841300 44143.994300 12598.834500 17.548400 -26.358400
8.380100 25458.603300 28428.770200 -46.681200 -24.477100
3.496600 35021.402500 9055.201000 22.565700 14.042500
7.538200 37185.253100 9970.644200 47.080300 48.328900
7.498000 15146.466500 37893.694100 -18.357200 23.264300
9.832300 25742.051400 3486.453600 -29.175500 -48.952000
6.108800 22816.737300 39152.758600 -14.370500 -43.172200
10.971900 16471.253300 35248.250400 -22.249800 10.379300
1.913500 26142.767100 9427.379200 11.722400 14.199600
5.328800 7712.225600 1939.100000 -16.934800 32.476900
8.756400 47480.518100 46438.602900 -29.485200 10.568600
9.888200 40589.347300 47911.940400 -12.421700 6.062700
4.699400 9020.116200 22892.989300 49.144100 8.212500
10.544100 48909.309100 34726.441800 -41.645900 -39.618000
6.389800 47173.871900 28501.229100 -12.483800 11.999700
10.245400 145.065600 48499.112800 24.899800 -2.848400
5.855800 1879.050800 34829.037800 -23.423800 -37.534000
5.053600 15109.162900 42051.971300 3.469200 45.430100
4.071500 20313.100500 32584.715300 29.389200 45.785800
3.858300 21487.620700 24330.549000 -22.286800 28.160200
9.734800 46709.443100 18862.292500 40.916200 23.360300
8.432400 17872.603000 16050.175300 -23.678200 32.264200
8.043100 19690.713200 27684.206300 35.981300 17.952800
7.899300 37410.574300 39550.129300 47.839900 -49.511000
2.251400 4483.212100 42229.132800 2.754600 -43.826800
8.446900 24552.243100 25555.891400 -25.213200 35.984800
4.677600 34616.864600 25303.955000 18.499100 -29.978200
5.517600 22353.342600 6469.701400 46.081900 -7.127000
4.724400 1689.557400 7311.784800 44.446100 -22.116900
3.006200 36012.190100 13201.672200 39.913700 -41.066200
6.696900 13030.263800 15477.777000 27.034100 47.150400
10.998000 28998.098200 37046.093800 44.499300 -38.747300
6.453600 593.837000 11888.339700 7.349700 -18.257100
9.580800 34190.715900 35393.244900 -33.227600 -31.346400
2.571200 6103.317600 44285.694100 27.770400 -5.065900
8.203900 6278.809900 27403.558200 -37.797300 28.785400
8.503500 27269.544700 39886.907500 -9.078900 23.834700
2.917300 38191.943100 41404.453300 -28.763500 -0.369900
7.127000 485.992900 35866.204300 -9.053400 -29.175500
1.166600 3745.917300 29694.677200 47.150300 23.151500
9.870800 1640.605600 37069.032500 -35.941500 -8.171700
2.289600 12408.728500 33022.214600 17.090700 17.195100
7.581500 15651.667400 48615.105500 -9.240600 7.628300
3.744400 45377.871500 46403.275900 39.436300 11.865400
2.710700 38588.803200 48583.038100 46.720400 -46.017300
4.546100 47887.804300 7605.669900 -6.001600 -3.237200
6.945900 38929.285200 24091.983900 -29.625500 -2.938000
2.387200 27184.889900 15339.209200 -15.080800 -47.073800
4.183300 30268.134400 24853.361800 36.794600 25.710700
4.486700 11927.449300 4379.402000 -34.275800 24.373800
10.197600 6972.719700 8535.181100 -38.597600 -27.184100
7.727100 731.496400 1491.483600 -47.145300 -43.450000
6.665200 38500.710700 43000.629300 -14.274800 -6.022200
8.684400 13671.170600 2390.542300 -4.474200 8.649000
2.942800 11696.148300 35292.103400 -18.939700 -46.851300
1.040600 27826.290200 29617.770600 45.310100 -24.406400
1.417300 41442.878400 13995.528700 -0.166200 -21.916300
7.249000 2261.683800 29870.369700 1.077500 -25.890100
1.952200 26557.561100 30223.714700 -8.189000 -44.116900
10.556000 47830.089900 1790.912900 39.123900 43.364300
4.867700 35804.040300 33735.834200 33.672500 -47.535600
1.843100 2202.164700 6663.642100 4.225000 16.469500
9.287900 1107.060400 42726.139800 -43.149700 -33.395000
7.369300 10418.371000 7346.242700 -20.371300 25.261500
4.513200 4415.756900 8367.458800 -37.011100 -27.298400
4.639600 16066.996900 4418.723300 13.721800 -23.331800
2.098300 1467.302200 35527.345400 -37.070700 38.370700
5.002800 49208.309600 5257.512600 -0.062100 45.798500
10.077200 41530.585700 26950.584300 -46.029000 -21.581600
2.002800 37435.134100 34522.902100 -45.949200 30.007300
7.042100 28033.245900 37965.558000 1.080100 -21.378900
4.697800 43782.268500 20460.564600 46.181300 16.094700
3.290700 5625.012500 43905.719900 -42.982800 -14.409800
4.527500 14504.504100 31950.155900 -15.872800 -4.541000
9.361400 48028.993200 18280.022200 32.372900 -33.363300
8.293000 40275.909500 26700.720000 -14.524800 49.904500
2.125400 40132.157400 923.840600 2.190500 16.349100
4.517700 22707.946700 47882.074700 -0.235000 -33.512600
5.312300 443.673600 37343.510100 25.197500 1.861500
8.652100 3447.501100 8042.352300 -48.141000 -29.164700
8.488700 6157.586800 43302.230000 -8.320100 26.223400
10.525200 15645.026700 11087.193600 -25.582600 -43.734700
10.274300 8699.557400 8795.269500 20.789600 -27.737700
5.692900 5057.906000 5903.463200 41.380400 -46.245300
4.156600 1451.083700 28144.407700 45.673300 27.594700
4.907200 18027.323100 44316.678100 15.712300 -41.328800
2.346100 368.362200 20269.412800 41.655100 -15.520300
2.495600 28959.827400 3953.103000 21.715200 7.537600
10.383300 46165.804200 44106.227400 -9.998700 -18.375800
7.403400 10077.323400 6284.386500 44.524600 47.353000
5.748400 46625.229800 46975.137500 1.539800 40.101900
3.616200 30782.495900 836.067100 -47.796800 -27.706200
10.879400 30405.799200 13341.453600 6.972700 15.951500
7.630700 20544.940500 18826.187100 26.344800 -9.406600
5.614000 18849.937500 5778.276200 -25.895600 -42.305800
3.884100 39766.031400 48610.079800 11.709900 -12.291000
4.412000 20178.510800 47527.565600 0.076100 40.385300
10.211600 37959.599300 3955.421000 -14.890300 33.284700
7.512900 4453.676000 35729.230300 41.137800 11.795400
2.243400 44410.102800 33781.118000 -43.843100 -35.642900
6.223200 45850.120200 1614.100200 32.464000 37.388800
10.196900 31243.056900 36264.549600 -19.744600 47.698200
9.408700 23948.825100 25580.786600 -33.196500 39.757900
2.813700 44788.441400 384.834600 16.344100 5.186500
1.855500 19375.335100 49603.161300 -29.935100 -25.665000
6.058600 13582.137300 48422.453800 47.134700 30.480300
8.124600 24149.060200 42561.410000 40.962700 24.450800
6.899200 16690.623200 887.358000 -15.334400 -5.035700
4.166300 1114.411700 47709.957100 6.643700 20.410900
8.647400 23620.377700 31998.211900 -0.854700 24.794000
6.168100 39255.806900 36330.189900 -4.207100 -40.631800
8.269800 34724.374300 44018.745000 -11.993400 19.928000
5.946300 5937.150600 2567.249700 -24.031800 11.168800
5.125400 37217.459300 37354.928200 -43.837700 36.548500
3.899700 14530.437200 38935.429300 8.224100 -8.976900
3.294400 2455.307700 11550.422100 2.730700 -22.364000
9.406700 4702.674900 21725.342400 19.165900 -4.916200
3.267500 34998.254800 22219.990600 -44.055900 44.409000
5.628700 12942.910700 27144.506600 2.653800 -35.795900
10.209600 35973.918800 26286.850100 31.808600 3.985700
7.556800 46941.989000 12724.023500 23.448300 -28.460100
6.356000 2642.877600 49808.638900 -11.819200 -40.993100
2.929100 16747.580100 14966.616500 -47.057100 -18.237400
5.535400 17231.834300 26182.145000 19.851200 13.047700
7.226400 31144.882100 28477.311200 -17.261100 35.444800
7.472200 27718.786000 48624.031600 -36.216900 -14.550000
4.710300 12648.530500 10881.873200 -1.708900 41.803400
6.904200 24352.160700 6491.619100 22.882600 10.083800
6.065100 18886.302000 24587.047600 -3.412700 -0.597800
9.709400 11415.193000 13553.142600 -2.965800 -26.188800
2.826500 13497.108700 40929.839300 -17.834500 40.717300
8.251800 42178.631600 2641.757100 -1.771200 -34.867200
1.084800 6576.347800 32060.173300 11.284500 -43.010100
7.164700 48146.205100 35416.062800 -0.587000 36.236400
10.963600 48238.026500 19344.314900 -32.580200 16.793100
10.246900 13972.568900 38898.703900 -17.693100 -24.807800
9.852800 8334.587600 1098.220600 12.853500 -4.143500
8.965200 42110.027800 33345.628500 -48.649600 -12.950000
9.196300 40785.602700 18165.825200 -32.913100 -15.702400
5.248100 23126.635500 6531.264300 20.804600 -15.022300
3.983400 27969.622700 31910.097500 48.450000 20.007000
2.302400 35263.571200 29163.523000 -26.048600 3.404100
10.583000 22962.654400 27699.812000 24.453000 -13.303600
5.573300 16117.337500 26774.040600 26.814500 31.577100
6.775200 36392.801700 7411.533400 -28.386400 -4.207300
9.380700 12601.745400 824.073200 4.263900 -14.093300
8.136200 4044.485300 46306.690200 -21.469000 -2.023500
4.527800 47346.514100 37396.762400 -18.235600 -22.747200
5.612400 11860.163200 6444.640000 -22.347200 12.181100
10.087300 11766.337700 24757.797100 41.161100 -25.641100
4.509200 7666.100900 40710.734700 9.194200 23.996800
6.211600 47195.847200 9241.054000 8.691800 -19.084600
10.203100 2060.549100 18319.965700 8.107900 -31.225800
